Gene,disease_name,evidence_level,Typical inheritance,Penetrance,pediatric_onset,babyseq_category,meets_ngsr,Reason for BabySeq category,Pediatric disease gene in Bell 2011,pubmed_ids,iba_panel,Reviewed,evidence_score,penetrance_score,category_score,inheritance_code,is_pediatric,is_category_a,panel_SEIZ,panel_HYPOTO,panel_DERM,panel_HL,panel_CHD,panel_CM,panel_IEM,panel_REN,panel_PULM,panel_AN_TH,panel_SK,panel_COND,panel_THYR,actionability_index
RPS26,Diamond-Blackfan anemia,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20960466,  20116044, 24942156, 22689679, 22045982, 21414820",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
RPS6KA3,Coffin-Lowry syndrome,Definitive,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16879200, 17100996, 11180593, 16879200, 9837815, 11992250, 9832033",SEIZ,Sept 2016 - Oct 2016,4.0,1.0,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
RRM2B,Mitochondrial DNA depletion syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19667227, 17486094, 18504129, 19138848",BOW,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
RS1,"Retinoschisis, X linked",Strong,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9618178, 9326935, 12928282",,Sept 2016 - Oct 2016,3.0,1.0,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
RSPH4A,"Ciliary dyskinesia, primary",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19200523, 23798057, 23993197",PULM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75
RSPH9,"Ciliary dyskinesia, primary",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19200523, 23993197, 24307375, 25789548",PULM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75
RUNX2,Cleidocranial dysostosis,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16575894, 7747775, 11857736, 10521292, 20648631, 9207800, 10545612, 10689183",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
RYR1,Central core disease,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20583297, 16084090, 12124989, 12136074",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
RYR1,Centronuclear myopathy,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21062345, 20839240",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
RYR1,Multiminicore disease,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12112081, 16380615",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
RYR2,Arrhythmogenic right ventricular dysplasia 2,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11159936, 25041964,  16084945","CM, COND",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0
RYR2,"Ventricular tachycardia, catecholaminergic polymorphic",Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11157710, 17875969, 19926015, 11208676","CM, COND",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0
SACS,Spastic ataxia Charlevoix-Saguenay type,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"20876471, 18398442, 8472930",,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
SALL1,Townes-Brocks syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"14755477, 16892410, 9973281, 9425907, 17910067, 16088922, 17221874, 10533063","REN, SK",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
SAMHD1,Aicardi-Goutieres syndrome ,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19525956, 24300241, 20653736","THYR, AN_TH, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0.75
SBDS,Shwachman-Bodian-Diamond syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12496757, 21536732, 22491737","AN_TH, SK",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.75
SCN11A,Episodic pain syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"24207120, 24036948, 24776970, 25791876, 25118027, 27224030",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
SCN1A,Dravet syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18930999, 24168886, 20431604, 21868258 ",SEIZ,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SCN4A,"Hyperkalemic periodic paralysis, type 2",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"1651050, 15596759",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
SCNN1A,Pseudohypoaldosteronism,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"16207733, 8589714, 10586178","PULM, REN",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0
SCNN1B,Pseudohypoaldosteronism,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12107247, 16207733, 8589714 ","PULM, REN",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0
SCO2,"Cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12538779, 12020273, 23838601","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
SDHD,Hereditary Paraganglioma-Pheochromocytoma Syndromes,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10657297, 17557926 , 15328326, 1200081, 19802898",,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SEPN1,"Muscular dystrophy, rigid spine",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10665485, 9585610, 21670436",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
SEPN1,"Myopathy, congenital, with fiber-type disproportion",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,16365872,HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
SEPT9,"Amyotrophy, hereditary neuralgic",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11523561, 19139049,16186812, 19939853",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
SETBP1,Schinzel-Giedion syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20436468, 25217958, 21371013",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
SETX,Ataxia-ocular apraxia 2,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"14770181, 17159128,  18625865, 19893583, 19696032 ",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
SFTPB,"Surfactant metabolism dysfunction, pulmonary",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10571948, 10712351, 9682215",PULM,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
SGCA,"Muscular dystrophy, limb-girdle, type 2D",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9032047, 7663524, 8069911, 18285821, 9192266",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
SGCB,"Muscular dystrophy, limb-girdle, type 2E",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7581449, 18285821, 12746421, 12566530, 8968749",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
SGCD,"Muscular dystrophy, limb-girdle, type 2F",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10069710, 8841194, 10735275, 19259135, 8842738, 10838250","CM, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0
SGCG,"Muscular dystrophy, limb-girdle, type 2C",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7668303, 11053682,  8968757,  8923014, 7481775, 10942431, 11801399",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
SGSH,Mucopolysaccharidisis type IIIA (Sanfilippo A),Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11182930, 9401012, 9554748","IEM, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75
SH2D1A,Lymphoproliferative syndrome,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"20926771, 10556288, 9771704, 10549287, 11049992, 11493483, 10598819",,Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SH3TC2,Charcot-Marie-Tooth disease,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21291453, 19272779, 14574644, 16924012, 16326826",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
SHANK3,Phelan-McDermid syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17173049, 21779178, 23758760",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
SHH,Holoprosencephaly-3,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21940735, 8896572, 19603532, 22310223, 10556296","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
SIL1,Marinesco-Sjogren syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"14012309, 17309654, 16282978",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
SIX1,Branchiootorenal syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15141091, 18330911, 23435380, 21280147 ","HL, REN",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.75
SIX3,Holoprosencephaly-2,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21940735, 18791198, 10369266, 20531442",SEIZ,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SKI,Shprintzen-Goldberg syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"23103230, 15884042, 23023332, 24736733","CHD, SK, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.75
SLC12A1,Bartter syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9585600,  18391953,  19096086",REN,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
SLC12A3,Gitelman syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8528245, 12112667, 21415153, 22009145, 8900229",REN,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
SLC12A6,Agenesis of the corpus callosum with peripheral neuropathy,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"8292134, 12368912, 20020398, 16606917, 17893295","SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.75
SLC16A2,Allan-Herndon-Dudley syndrome,Strong,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"23568789, 18398436, 15889350","THYR, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.75
SLC17A5,"Sialic acid storage disorder, infantile",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10581036, 10947946, 15172001","BIL, IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
SLC19A2,Thiamine-responsive megaloblastic anemia syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10391221, 10874303, 19643445, 15016149, 10391222,  24355766",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
SLC19A3,"Basal ganglia disease, biotin-responsive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20065143, 15871139, 23482991, 24099834, 25876998, 26863430","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
SLC22A5,"Carnitine deficiency, systemic primary",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,," 9826541, 10072434, 20574985, 21922592, 11715001","IEM, GLY, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
SLC25A13,Citrullinemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8105687, 16059747, 10369257,  24069319, 18392553, 11793471 ","BIL, IEM, GLY, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
SLC25A15,Hyperornithinemia-hyperammonemia-homocitrullinemia syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"18978333, 1432421, 23430880 ","IEM, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75
SLC25A20,Carnitine-acylcarnitine translocase deficiency,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8054358, 15363639, 12559850, 21605995, 10697964 ","COND, IEM, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.75
SLC25A38,"Anemia, sideroblastic, pyridoxine-refractory, autosomal recessive",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19412178, 21393332, 24323989",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
SLC25A4,Progressive external ophthalmoplegia,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10926541, 10364542, 11756613, 12112115, 15792871","IEM, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
SLC26A2,Achondrogenesis 1B,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"7977372, 8528239,  21438135",SK,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75
SLC26A3,"Chloride diarrhea, congenital, Finnish type",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8896562, 11524734, 21394828",REN,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
SLC26A4,Pendred syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11317356, 23918157, 9618167, 18285825, 17718863, 15679828, 11748854, 19954013","THYR, HL",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0
SLC27A4,Ichthyosis prematurity syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"14715877, 19631310, 21450060, 27081519, 24889544, 27168232, 26783444",DERM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
SLC2A1,GLUT1 deficiency syndrome 1,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9462754, 10980529, 12325075,  22190371, 11603379","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
SLC2A10,Arterial tortuosity syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16550171, 17935213, 19781076",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
SLC34A2,Pulmonary alveolar microlithiasis,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"16960801, 17095743, 23011834, 19329736, 24817643, 25606438, 26744662",PULM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75
SLC34A3,Hypophosphatemic rickets with hypercalciuria,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16358214, 16358215, 22387237","REN, SK",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
SLC35D1,Schneckenbecken dysplasia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"19508970, 17952091","SK, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.75
SLC37A4,Glycogen storage disease Ib,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10482962, 9758626, 10518030","BOW, IEM, GLY, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
SLC39A4,Acrodermatitis enteropathica,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12068297, 11254458, 12787121, 19370757",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
SLC3A1,Cystinuria,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15635077, 8792820, 7573036, 9186880, 8054986, 10620184",REN,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
SLC45A2,"Oculocutaneous albinism, type IV",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11574907, 23504663, 18463683, 19865097, 21458243",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
SLC46A1,"Folate malabsorption, hereditary",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11804211, 17446347, 20005757, 18718264, 20805364, 20795774, 23816405, 22843796","AN_TH, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.75
SLC4A1,Spherocytosis,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8640229, 7530501, 16227998, 23255290","BIL, AN_TH, REN",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.75
SLC4A11,Corneal endothelial dystrophy,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17220209, 16767101, 17679935,  20848555, 17397048, 16825429",HL,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
SLC5A2,Renal glucosuria,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12436245, 18622023, 22314875, 14569097",REN,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
SLC5A5,Thyroid dyshormonogenesis 1,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15863666, 9171822, 9486973, 21565787, 9745458, 12161518",THYR,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75
SLC6A5,Hyperekplexia 3,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16751771, 22700964",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
SLC6A8,"Creatine deficiency syndrome, X-linked",Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"21910234, 22281021, 11326334, 20717164",SEIZ,Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
SLC7A7,Lysinuric protein intolerance,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10080183, 18716612,17764084","AN_TH, IEM, REN",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0
SLC7A9,Cystinuria,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12820697, 11157794,  10471498",REN,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
SLC9A6,Christianson syndrome,Strong,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"21932316, 18342287",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
SLCO2A1,"Hypertrophic osteoarthropathy, primary, autosomal recessive 2",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22197487, 22553128, 23509104",DERM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
SMAD3,Loeys-Dietz syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22167769, 21217753, 24804794, 21778426",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
SMAD4,Juvenile polyposis syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9582123,  10764709, 16436638, 12136244, 16152648, 9811934","PULM, BOW",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
SMARCAL1,Schimke immunoosseous dysplasia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11799392, 17089404, 16840568,  22998683","AN_TH, REN, SK",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1.0
SMC1A,Cornelia de Lange syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16604071, 19701948, 24124034","AN_TH, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1.0
SMN1,Spinal muscular atrophy,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12815596,  8787675, 7581461, 7658877",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
