Gene,disease_name,evidence_level,Typical inheritance,Penetrance,pediatric_onset,babyseq_category,meets_ngsr,Reason for BabySeq category,Pediatric disease gene in Bell 2011,pubmed_ids,iba_panel,Reviewed,evidence_score,penetrance_score,category_score,inheritance_code,is_pediatric,is_category_a,panel_SEIZ,panel_HYPOTO,panel_DERM,panel_HL,panel_CHD,panel_CM,panel_IEM,panel_REN,panel_PULM,panel_AN_TH,panel_SK,panel_COND,panel_THYR,actionability_index
SPTLC2,"Neuropathy, hereditary sensory and autonomic, type IC",Moderate,AD,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"20920666, 26392352, 25567748, 23658386, 26681808, 24175284, 27066551, 26573920, 27025386",HYPOTO,Sept 2016 - Oct 2016,2.0,0.85,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
SRCAP,Floating-Harbor syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22265015,  23621943, 25433523",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
ST14,Ichthyosis hypotrichosis syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"17273967, 18445049, 18843291, 25308318, 26596219",DERM,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
ST3GAL5,Amish infantile epilepsy syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,Y,"15502825, 22990144, 27232954","SEIZ, HYPOTO",Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
STAC3,"Myopathy, Native American",Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,23736855,HYPOTO,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
STAR,"Congenital lipoid adrenal hyperplasia,",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"8948562, 16968793, 11061515",,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
STAT3,Hyper-IgE recurrent infection syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17881745, 17676033, 20159255, 19577286, 18602572","PULM, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
STK11,Peutz-Jeghers syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15121768, 10874301, 9428765, 11389158, 15188174, 24652667, 10408777",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
STRA6,"Microphthalmia, syndromic",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17273977, 19309693","PULM, REN",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.75
STRC,"Deafness, autosomal recessive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22147502, 23208854, 11687802",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
STS,"Ichthyosis, X-linked",Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7546451, 10922387, 23692340, 9764155, 8615047,  9252398, 1539590","REN, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0
STX11,"Hemophagocytic lymphohistiocytosis, familial, 4",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16582076, 20486178, 15703195, 17525286, 19967551",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
STXBP1,"Epileptic encephalopathy, early infantile",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y," 20887364, 24623842, 18469812","SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.75
STXBP2,Hemophagocytic lymphohistiocytosis,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19804848, 20798128,  20823128, 22970278",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
SUCLA2,Mitochondrial DNA depletion syndrome 5 (encephalomyopathic with methylmalonic aciduria),Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17287286, 15877282, 24986829, 17301081, 23759946","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
SUCLG1,Mitochondrial DNA depletion syndrome 9 (encephalomyopathic type with methylmalonic aciduria),Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"20693550, 17668387, 26028457, 21093335, 20197121","IEM, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75
SUOX,Sulphite oxidase deficiency,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12112661, 9428520",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
SURF1,"Leigh syndrome, due to COX deficiency",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9837813, 9843204, 10443880, 22488715","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
SYNE4,Hearing loss,Limited,AR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,23348741,HL,Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.041666666666666664
SYT14,"Spinocerebellar ataxia, autosomal recessive 11",Limited,AR,UNKNOWN,No,C,0,Limited evidence for gene's role in disease,,21835308,,Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
TAB2,"Congenital heart disease, nonsyndromic",Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"20493459, 25516202, 26139517",CHD,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041666666666666664
TARDBP,Amyotrophic lateral sclerosis type 10,Strong,AD,HIGH (A),No,C,0,"Adult-onset, Not actionable in childhood",,"22539580, 18372902, 19224587, 18396105, 18309045, 18802454",,Sept 2016 - Oct 2016,3.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
TAT,"Tyrosinemia, type II",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"1356171, 1357662, 11589874, 9544843, 16574453","IEM, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0
TAZ,Barth syndrome,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15098233, 8042670, 21300850, 9382096,  9345098, 8630491","THYR, CM, IEM, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1.0
TBC1D24,"Deafness, onychodystrophy, osteodystrophy, mental retardation, and seizures syndrome",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20727515, 24291220, 25169651, 23526554",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
TBCE,Hypoparathyroidism retardation dysmorphism syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,Y,"12389028, 16938882",SK,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14166666666666666
TBX1,DiGeorge syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11748311, 14585638, 17273972","CHD, SK, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.75
TBX20,Congenital heart disease,Moderate,AD,MODERATE (B),Yes,C,0,Moderate evidence for gene's role in disease,,"17668378, 18834961, 19762328, 25625280, 26490186, 19074289, 25834824",CHD,Sept 2016 - Oct 2016,2.0,0.4,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06666666666666667
TBX5,Holt-Oram syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"5904863, 12818525, 17366586, 8110414","CHD, SK",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0
TCAP,"Cardiomyopathy, dilated",Moderate,AR,MODERATE (B),Yes,C,0,Moderate evidence for gene's role in disease,,"12507402, 9245996, 15582318, 19412328, 24037902, 26084686","CM, HYPOTO",Sept 2016 - Oct 2016,2.0,0.4,1.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.06666666666666667
TCAP,"Muscular dystrophy, limb-girdle, type 2G",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10655062, 25724973, 25055047, 9245996","CM, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.75
TCIRG1,"Osteopetrosis, infantile malignant",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"22231430, 11532986, 15300850, 19507210, 10942435",SK,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
TCOF1,Treacher Collins syndrome 1,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9042910, 22317976, 15340364, 12444270, 8894686",HL,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TCTN1,Joubert syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"21725307, 22693042, 26477546",REN,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14166666666666666
TCTN3,Joubert syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"22883145, 25118024",SK,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14166666666666666
TECTA,Deafness,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10987647, 21520338, 16283880, 17431902, 12746400, 9590290, 24130743",HL,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TERC,Dyskeratosis congenita,Strong,AD,MODERATE (A),Yes,B,1,"Moderate penetrance, Actionable in childhood",,"18005359, 9886310, 15098033, 15886322, 16332973, 2602487, 21931702","PULM, AN_TH, DERM",Sept 2016 - Oct 2016,3.0,0.6,2.0,1.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.3
TERT,Dyskeratosis congenita,Strong,AD,MODERATE (A),Yes,B,1,"Moderate penetrance, Actionable in childhood",,"18042801, 17785587, 15885610, 2602487, 21931702","PULM, AN_TH, DERM",Sept 2016 - Oct 2016,3.0,0.6,2.0,1.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.3
TFAP2A,Branchiooculofacial syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19764023, 1456287, 19206157",REN,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75
TFAP2B,Char syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10368122, 10802654, 11505339, 15684060",CHD,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75
TFG,Hereditary motor and sensory neuropathy,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22883144, 23553329,  23479643",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
TFR2,Hemochromatosis type 3,Strong,AR,MODERATE (A),Yes,C,0,"Moderate penetrance, Not actionable in childhood",Y,"10802645, 21524769, 23600741, 11313241, 18245657, 22890139",DERM,Sept 2016 - Oct 2016,3.0,0.6,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15
TG,Thyroid dyshormonogenesis 3,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8626865, 16720658, 19509106, 21958696, 23949896",THYR,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
TGFB1,Camurati-Engelmann disease,Strong,AD,MODERATE (A),Yes,C,0,"Moderate penetrance, Not actionable in childhood",,"11810278, 7917133, 7073346, 15103729, 10973241, 11260231",SK,Sept 2016 - Oct 2016,3.0,0.6,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15
TGFB3,Arrhythmogenic right ventricular dysplasia,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"15639475, 24238504",COND,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.041666666666666664
TGFBR1,Loeys-Dietz syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16928994, 15731757, 17470566, 18781618 ",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TGFBR2,Loeys-Dietz syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15731757, 17470566, 18781618, 22113417 ",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TGFBR3,Premature ovarian failure,Limited,AD,UNKNOWN,No,C,0,Limited evidence for gene's role in disease,,"16613887, 22036907",,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
TGIF1,Holoprosencephaly-4,Strong,AD,MODERATE (A),Yes,C,0,"Moderate penetrance, Not actionable in childhood",,"21940735,  10835638,  16962354, 11810641, 12522553, 22125506, 26080100",SEIZ,Sept 2016 - Oct 2016,3.0,0.6,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15
TGM1,"Ichthyosis, congenital, autosomal recessive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"19434086, 10712205, 19241467",DERM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
TGM5,"Peeling skin syndrome, acral type",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22622422, 24628291, 16380904",DERM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
TH,Tyrosine hydroxylase deficiency,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"19491146, 18058633, 17696123, 20430833, 20056467","IEM, GLY",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75
THBD,Haemolytic uraemic syndrome,Moderate,AD,MODERATE (B),Yes,C,0,Moderate evidence for gene's role in disease,,"16621965, 23314101, 19625716, 27064621","BIL, THROM, AN_TH, REN",Sept 2016 - Oct 2016,2.0,0.4,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.06666666666666667
THBS1,Pulmonary hypertension,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,22198906,PULM,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.041666666666666664
THRA,"Hypothyroidism, congenital, nongoitrous, 6",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22168587, 24969835, 22494134,23940126,  25670821, 26037512",THYR,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75
THRB,Thyroid hormone resistance,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7838159, 8040303, 9707435, 10579356, 8514853, 1661299, 24722129",THYR,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
TIMM8A,Mohr-Tranebjaerg syndrome,Strong,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15037720, 8841189, 18952432","HL, IEM, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,2.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.75
TINF2,Dyskeratosis congenita,Strong,AD,MODERATE (A),Yes,B,1,"Moderate penetrance, Actionable in childhood",,"1866989, 18252230, 21477109, 22211879, 24072216","AN_TH, DERM",Sept 2016 - Oct 2016,3.0,0.6,2.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.3
TJP2,"Hypercholanemia, familial",Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"12704386, 24614073","BIL, AN_TH",Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14166666666666666
TK2,Mitochondrial DNA depletion syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"16908738, 15907288","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
TMC1,Deafness,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11850618, 16134132, 17877751, 18616530, 24416283",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
TMC8,Epidermodysplasia verruciformi,Limited,AR,UNKNOWN,No,C,0,Limited evidence for gene's role in disease,,"12426567, 17368633, 22158547",,Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
TMEM216,Joubert syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"20036350, 20512146, 22282472","BIL, REN, SK, SEIZ",Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.14166666666666666
TMEM216,Meckel syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"6486167, 17377820","BIL, REN, SK, SEIZ",Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.14166666666666666
TMEM237,Joubert syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"22152675, 22693042, 27081510, 26729329",REN,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14166666666666666
TMEM43,Arrhythmogenic right ventricular dysplasia 5,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18313022, 23812740, 23161701, 24598986, 25343256","CM, COND",Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.75
TMEM67,Joubert syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17160906, 21068128, 20232449, 23034536, 1950896","REN, SK, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.75
TMEM67,Meckel syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"6486167, 17377820, 17397051, 21493627, 16415887, 23351400","REN, SK, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.75
TMIE,"Deafness, autosomal recessive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12145746, 19438934, 16389551, 20206386",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
TMPO,"Cardiomyopathy, dilated",Conflicting,AD,UNKNOWN,No,C,0,Disputed evidence for gene's role in disease,,16247757,CM,Sept 2016 - Oct 2016,0.0,0.5,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
TMPRSS3,"Deafness, autosomal recessive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11907649, 11137999, 22382023",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
TNFRSF11B,Paget disease,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12189164, 14672344, 23322328, 23788687, 25108083, 26762549, 24433001",SK,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75
TNFSF11,"Osteopetrosis, autosomal recessive 2",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17632511, 23762088 ","CHD, SK",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.75
TNNC1,"Cardiomyopathy, dilated",Moderate,AD,MODERATE (B),Yes,B,1,"Moderate evidence, Actionable in childhood",,"15542288, 20215591, 18212018, 21832052, 20458010, 17446435, 17577574",CM,Sept 2016 - Oct 2016,2.0,0.4,2.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13333333333333333
TNNI2,Distal arthrogryposis syndrome 2b,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12592607, 16924011, 23850728, 16497570 ",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TNNI3,"Cardiomyopathy, dilated",Moderate,AD,MODERATE (B),Yes,B,1,"Moderate evidence, Actionable in childhood",,"19590045, 15607392, 22464770, 20474083, 20086309, 23539503",CM,Sept 2016 - Oct 2016,2.0,0.4,2.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13333333333333333
TNNI3,Familial hypertrophic cardiomyopathy,Strong,AD,MODERATE (A),Yes,B,1,"Moderate penetrance, Actionable in childhood",,"9241277, 20624503, 12860912",CM,Sept 2016 - Oct 2016,3.0,0.6,2.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3
TNNT1,"Nemaline myopathy, Amish type",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10952871, 24689076",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
TNNT2,"Cardiomyopathy, dilated",Strong,AD,MODERATE (A),Yes,B,1,"Moderate penetrance, Actionable in childhood",,"20083571, 15542288, 22517884, 19466586, 19412328, 22464770",CM,Sept 2016 - Oct 2016,3.0,0.6,2.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3
TNNT2,Familial hypertrophic cardiomyopathy,Definitive,AD,MODERATE (A),Yes,B,1,"Moderate penetrance, Actionable in childhood",,"8205619, 7898523, 12860912, 8951566, 10525521, 24111713, 12860912, 16651346, 12707239",CM,Sept 2016 - Oct 2016,4.0,0.6,2.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39999999999999997
TNNT3,"Arthyrgryposis, distal",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"25337069, 12865991, 23401156, 21402185",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
TNXB,Ehlers-Danlos syndrome due to tenascin X deficiency,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"9288108, 12865992, 15733269, 11642233, 26075496,  26799614 23284009, 25772043, ","AN_TH, DERM",Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.14166666666666666
TP53,Li-Fraumeni syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"1978757, 15695383, 15381368, 11498785, 2259385, 1565144",,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TPM1,"Cardiomyopathy, hypertrophic",Strong,AD,MODERATE (A),Yes,B,1,"Moderate penetrance, Actionable in childhood",,"9714088, 7898523, 8774330",CM,Sept 2016 - Oct 2016,3.0,0.6,2.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3
TPM2,Nemaline myopathy,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17846275, 11738357, 24692096, 19047562, 17434307",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
TPM2,"Arthrogryposis multiplex congenita, distal",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17339586, 12592607, 23401156, 24692096",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
